id,시설명,영문명,유형,세부장르,주소,자치구,위도,경도,운영주체,공공민간,설립구분,설립연도,웹사이트,전화,입장료,휠체어접근,운영상태,최근접지하철역,지하철역거리m_직선,데이터출처,데이터기준일,데이터신뢰도,osm_id
F01758,돈화문,Donhwamun Gate,역사유적·문화재,자료 없음,서울특별시 종로구 율곡로 99,종로구,37.577854,126.989982,자료 없음,확인 필요,확인 필요,1412,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),안국,355,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/170199455
F01759,외대문,Oedaemun Gate,역사유적·문화재,자료 없음,자료 없음,종로구,37.57211,126.994622,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),종로3가,249,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/170403782
F01760,로욜라 도서관 법학관,자료 없음,공공도서관,자료 없음,자료 없음,마포구,37.552056,126.942349,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),대흥,484,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/173883061
F01761,이진아 기념도서관,자료 없음,공공도서관,자료 없음,자료 없음,서대문구,37.572988,126.955528,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),독립문,268,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/174104314
F01762,서대문 자연사박물관 (Seodaemun Museum of Natural History),Seodaemun Museum of Natural History,박물관,자료 없음,자료 없음,서대문구,37.576758,126.937872,자료 없음,확인 필요,확인 필요,자료 없음,https://namu.sdm.go.kr/web/main/main,자료 없음,자료 없음,자료 없음,운영 중(추정),무악재,1261,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/174109591
F01763,서대문자연사박물관,자료 없음,박물관,총람: 박물관(공립·1종),서울특별시 서대문구 연희로 32길 51,서대문구,37.576591,126.937523,공립,공공,공공,2003.07.10,자료 없음,02-330-8899,자료 없음,자료 없음,운영 중(총람 등재),무악재,1297,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/174109593
F01764,광진문화예술회관,Gwangjin Culture & Arts Center,문화원·지역문화센터,자료 없음,서울특별시 광진구,광진구,37.537598,127.070542,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),건대입구,318,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/174699398
F01765,서초문화예술회관,자료 없음,공연장,총람: 문예회관,서울특별시 서초구 강남대로201,서초구,37.481877,127.03597,서초구,공공,공공,www.seocho,지차체 직영,02-2155-8317,자료 없음,자료 없음,운영 중(총람 등재),양재,324,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/175353456
F01766,영산양재홀 (Youngsan Yangjae Hall),자료 없음,공연장,자료 없음,자료 없음,서초구,37.480491,127.038449,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양재,577,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/175369306
F01767,서울특별시교육청과학전시관 남산분관,Seoul Science Park Namsan,박물관,자료 없음,자료 없음,중구,37.553892,126.981617,자료 없음,공공,시립(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),회현,604,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/180356066
F01768,덕수궁 미술관,Westwing,복합문화공간,자료 없음,자료 없음,중구,37.565886,126.973765,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),시청,298,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/181574568
F01769,중화문,Junghwamun,역사유적·문화재,자료 없음,자료 없음,중구,37.565216,126.974667,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),시청,210,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/181574580
F01770,박물관,University Museum,박물관,자료 없음,자료 없음,성동구,37.555149,127.044713,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),한양대,113,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/187181233
F01771,버들골 풍산마당,Auditorium,공연장,자료 없음,서울특별시 관악구 관악로 1,관악구,37.458377,126.955475,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),낙성대,2195,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/193893586
F01772,국립대한민국임시정부기념관,자료 없음,박물관,총람: 박물관(국립·1종),서울특별시 서대문구 통일로 279-24,서대문구,37.576064,126.954384,국립,공공,공공,2022.03.01,자료 없음,02-772-8708,자료 없음,자료 없음,운영 중(총람 등재),독립문,347,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/196065376
F01773,종로도서관,Jongno Public Library,공공도서관,자료 없음,서울특별시 종로구 사직로9길 15-14,종로구,37.576449,126.966486,자료 없음,확인 필요,확인 필요,자료 없음,https://jnlib.sen.go.kr/,+82 2 721 0707,자료 없음,자료 없음,운영 중(추정),경복궁,625,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/196068644
F01774,전시3동,자료 없음,박물관,자료 없음,자료 없음,종로구,37.576413,126.983992,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,no,자료 없음,운영 중(추정),안국,197,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/196079112
F01775,대림미술관,자료 없음,미술관,총람: 미술관(사립·1종),서울특별시 종로구 자하문로 4길 21,종로구,37.577474,126.973367,사립,민간,민간,1996.05.21,자료 없음,02-720-0667,자료 없음,자료 없음,운영 중(총람 등재),경복궁,188,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/221429318
F01776,세종문화회관 대극장,Sejong Grand Theater,공연장,자료 없음,서울특별시 종로구 세종대로 175,종로구,37.572544,126.975608,자료 없음,확인 필요,확인 필요,자료 없음,https://www.sejongpac.or.kr/,+82 2 399 1111,자료 없음,yes,운영 중(추정),광화문,154,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/223158436
F01777,세종문화회관 체임버홀,Sejong Center Chamber Hall,콘서트홀,자료 없음,서울특별시 종로구 세종대로 175,종로구,37.571961,126.975741,자료 없음,확인 필요,확인 필요,자료 없음,www.sejongpac.or.kr/sejong/installation/sejong03.asp,+82 02-399-1114,자료 없음,자료 없음,운영 중(추정),광화문,109,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/223158439
F01778,조선일보미술관,Chosun Ilbo Gallery,미술관,자료 없음,자료 없음,종로구,37.567901,126.975279,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),시청,314,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/223158447
F01779,손기정기념관,자료 없음,박물관,총람: 박물관(공립·1종),서울특별시 중구 손기정로 101,중구,37.555821,126.964664,공립,공공,공공,2012.10.14,자료 없음,02-364-1936,자료 없음,자료 없음,운영 중(총람 등재),충정로,424,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/223296622
F01780,서울시립대학교 박물관,자료 없음,박물관,총람: 박물관(대학·1종),서울특별시 동대문구 서울시립대로 163 서울시립대학교 박물관,동대문구,37.583125,127.056915,대학,민간(대학),민간(대학),1984.09.04,자료 없음,02-6490-6586~8,자료 없음,자료 없음,운영 중(총람 등재),회기,711,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/224705272
F01781,연세삼성학술정보관 (302),Yonsei-Samsung Library,공공도서관,자료 없음,서울특별시 서대문구 연세로 50,서대문구,37.563925,126.936067,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,978,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/224955922
F01782,CGV 아트레온(CGV Artreon),CGV ARTREON,영화관·시네마테크,자료 없음,서울특별시 서대문구 신촌로 129,서대문구,37.556536,126.940331,자료 없음,확인 필요,확인 필요,2003,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,339,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/227814156
F01783,형제의 상,The Statue of Brothers,기념관·기념물,자료 없음,자료 없음,용산구,37.535067,126.976176,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),삼각지,207,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/229891122
F01784,전쟁기념관,자료 없음,박물관,총람: 박물관(사립·1종),서울특별시 용산구 이태원로 29,용산구,37.536304,126.97705,사립,민간,민간,1994.06.10,자료 없음,02-709-3114,자료 없음,자료 없음,운영 중(총람 등재),삼각지,293,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/229891123
F01785,갤러리 팩토리,Gallery Factory,갤러리·전시공간,자료 없음,서울특별시 종로구 자하문로10길 15,종로구,37.579491,126.972499,자료 없음,확인 필요,확인 필요,자료 없음,http://www.factory483.org/,+82 02-733-4883,자료 없음,자료 없음,운영 중(추정),경복궁,422,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/231823840
F01786,서울공예박물관,자료 없음,박물관,총람: 박물관(공립·1종),서울특별시 종로구 율곡로 3길 4,종로구,37.576605,126.98337,공립,공공,공공,2021.11.29,자료 없음,02-6450-7000,자료 없음,자료 없음,운영 중(총람 등재),안국,248,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/237615585
F01787,"법학도서관 (국산도서관, 서암관)",Law Library,공공도서관,자료 없음,서울특별시 관악구 관악로 72,관악구,37.46186,126.951931,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),낙성대,1974,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/238935744
F01789,글마루한옥어린이도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 구로구 고척로27바길 7 (개봉동) 글마루한옥어린이도서관,양천구,37.506897,126.845666,지자체,공공,공공,2011,http://lib.guro.go.kr/,02-2615-8200,자료 없음,자료 없음,운영 중(총람 등재),오류동,1399,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/249674433
F01790,개봉도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 구로구 개봉로16길 30 11 (개봉초등학교),구로구,37.48896,126.8589,지자체,공공,공공,2010,http://lib.guro.go.kr,02-2689-1695,자료 없음,자료 없음,운영 중(총람 등재),개봉,627,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/250367016
F01791,서울대학교미술관,자료 없음,미술관,총람: 미술관(대학·1종),서울특별시 관악구 관악로 1,관악구,37.466439,126.949714,대학,민간(대학),민간(대학),2006.06.06,자료 없음,02-880-9504,자료 없음,자료 없음,운영 중(총람 등재),서울대입구,1665,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/252233408
F01792,서울 양천도서관,자료 없음,공공도서관,자료 없음,서울특별시 양천구 목동서로 113,양천구,37.533518,126.8762,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),오목교,1000,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/253280402
F01793,SBS 야외무대,자료 없음,공연장,자료 없음,자료 없음,양천구,37.529001,126.872814,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),오목교,534,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/254760683
F01794,송파어린이도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 송파구 올림픽로 105 (잠실동) 송파어린이도서관,송파구,37.512117,127.082502,지자체,공공,공공,2009,http://www.splib.or.kr/spclib,02-418-0357,자료 없음,자료 없음,운영 중(총람 등재),잠실새내,277,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/259584100
F01795,영등포구민회관,자료 없음,공연장,자료 없음,자료 없음,영등포구,37.52602,126.900103,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),영등포구청,400,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/260251272
F01796,한가람미술관,자료 없음,미술관,총람: 미술관(사립·1종),서울특별시 서초구 남부순환로 2406,서초구,37.480233,127.014296,사립,민간,민간,1990.10.17,자료 없음,1668-1352,자료 없음,자료 없음,운영 중(총람 등재),남부터미널,554,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/261206138
